product_name,product_description,product_domain
Dee Dee Labs,Dee Dee Labs is design and development lab with a primary focus on the development of next generation of bionic prostheses.,Embedded Systems
Dee Dee Labs,Dee Dee Labs is design and development lab with a primary focus on the development of next generation of bionic prostheses.,Health Care
Dee Dee Labs,Dee Dee Labs is design and development lab with a primary focus on the development of next generation of bionic prostheses.,Medical
Dee Dee Labs,Dee Dee Labs is design and development lab with a primary focus on the development of next generation of bionic prostheses.,Product Research
FLEECA,FLEECA is a Tyre Care Provider company.,—
Shop101,#1 Online Selling App. India’s leading social commerce platform. Setup free online store in 2 min. Sell own goods or resell Shop101 Supply.,Apps
Shop101,#1 Online Selling App. India’s leading social commerce platform. Setup free online store in 2 min. Sell own goods or resell Shop101 Supply.,E-Commerce
Shop101,#1 Online Selling App. India’s leading social commerce platform. Setup free online store in 2 min. Sell own goods or resell Shop101 Supply.,Internet
FeedMyPockets,On Demand Staffing Platform,Advertising
FeedMyPockets,On Demand Staffing Platform,Human Resources
FeedMyPockets,On Demand Staffing Platform,Marketing
Housejoy,Housejoy is a web-based platform that allows individuals to browse and book service providers for their homes.,Beauty
Housejoy,Housejoy is a web-based platform that allows individuals to browse and book service providers for their homes.,Fitness
Housejoy,Housejoy is a web-based platform that allows individuals to browse and book service providers for their homes.,Home Services
Housejoy,Housejoy is a web-based platform that allows individuals to browse and book service providers for their homes.,Internet
Ambee,Ambee is an Environment analytics startup.,Health Care
Ambee,Ambee is an Environment analytics startup.,Medical Device
Ambee,Ambee is an Environment analytics startup.,Public Safety
FoodBuddy,"FoodBuddy is a online food delivery portal, providing boundary breaking delivery.",Food Delivery
FoodBuddy,"FoodBuddy is a online food delivery portal, providing boundary breaking delivery.",Online Portals
FoodBuddy,"FoodBuddy is a online food delivery portal, providing boundary breaking delivery.",Restaurants
Ninjacart,Ninjacart is a B2B agri-marketing platform that connects vegetables and fruits farmers directly with businesses.,AgTech
Ninjacart,Ninjacart is a B2B agri-marketing platform that connects vegetables and fruits farmers directly with businesses.,B2B
Ninjacart,Ninjacart is a B2B agri-marketing platform that connects vegetables and fruits farmers directly with businesses.,Supply Chain Management
Olly Smart Credit Card,Olly is a digital credit card for India's working masses and young people.,Credit Cards
Olly Smart Credit Card,Olly is a digital credit card for India's working masses and young people.,Finance
Olly Smart Credit Card,Olly is a digital credit card for India's working masses and young people.,Mobile Apps
Olly Smart Credit Card,Olly is a digital credit card for India's working masses and young people.,Mobile Payments
Olly Smart Credit Card,Olly is a digital credit card for India's working masses and young people.,Payments
Zestl,"No-Code Workflow Automation. Build enterprise applications in days with AI, Cognitive Automation, Collaboration and more built in.",Software
BYJU’S,BYJU’s is an edtech company that is reinventing how students learn through its learning app.,EdTech
BYJU’S,BYJU’s is an edtech company that is reinventing how students learn through its learning app.,Education
BYJU’S,BYJU’s is an edtech company that is reinventing how students learn through its learning app.,Higher Education
BYJU’S,BYJU’s is an edtech company that is reinventing how students learn through its learning app.,Secondary Education
Wakefit,Wakefitkart is a mattress manufacturing company. We manufacture the best quality mattresses at affordable prices.,Manufacturing
Wakefit,Wakefitkart is a mattress manufacturing company. We manufacture the best quality mattresses at affordable prices.,Retail
Hero Electric,"Hero Electric, a 100% subsidiary of the Hero Group, is a pioneer in the Indian Electric Vehicle Industry.",Manufacturing
Pentation Analytics,Pentation as an Insurtech enables insurers and intermediaries with our Insurance Analytics Suite- an Insurance specific AI/ML Software Suite,Information Services
Pentation Analytics,Pentation as an Insurtech enables insurers and intermediaries with our Insurance Analytics Suite- an Insurance specific AI/ML Software Suite,Information Technology
Pentation Analytics,Pentation as an Insurtech enables insurers and intermediaries with our Insurance Analytics Suite- an Insurance specific AI/ML Software Suite,InsurTech
PerkFinance,PerkFinance partners with employers to provide affordable loans to their employees at no cost to the company,Consumer Lending
PerkFinance,PerkFinance partners with employers to provide affordable loans to their employees at no cost to the company,FinTech
Roposo,Roposo - TV by the People is a unique social media platform where people express visually with homemade videos and photos.,Internet
Roposo,Roposo - TV by the People is a unique social media platform where people express visually with homemade videos and photos.,Social Network
Roposo,Roposo - TV by the People is a unique social media platform where people express visually with homemade videos and photos.,TV
Plum Goodness,Plum Haircare Is Silicone-Free & Sulphate-Free. Designed For Damaged & Dandruff-Free Hair,Beauty
Plum Goodness,Plum Haircare Is Silicone-Free & Sulphate-Free. Designed For Damaged & Dandruff-Free Hair,Health Care
Drstore,Drstore is a exclusive e- commerce platform.,Hospital
Wow Venue,Wow Venue is an online platform.,Events
Chizel,Chizel is a worlds most advanced cloud platform for on-demand manufacturing in 3D Printing and CNC Machining,3D Printing
Chizel,Chizel is a worlds most advanced cloud platform for on-demand manufacturing in 3D Printing and CNC Machining,Manufacturing
Chizel,Chizel is a worlds most advanced cloud platform for on-demand manufacturing in 3D Printing and CNC Machining,Product Design
OTO Capital,OTO Capital is a platform that allows you to own a car faster than ever.,Automotive
Boodmo,boodmo.com - large online marketplace for auto parts in India.,Automotive
Boodmo,boodmo.com - large online marketplace for auto parts in India.,Retail
Khabri,Khabri is a digital audio platform for content in vernacular.,Apps
Khabri,Khabri is a digital audio platform for content in vernacular.,Audio
MyNewCar.in,MyNewCar.in offers new cars at best price with great deals. Book a new car online or request a doorstep test drive,Automotive
MyNewCar.in,MyNewCar.in offers new cars at best price with great deals. Book a new car online or request a doorstep test drive,E-Commerce
HalaPlay Technologies,A daily fantasy sports platform.,Digital Entertainment
HalaPlay Technologies,A daily fantasy sports platform.,Fantasy Sports
HalaPlay Technologies,A daily fantasy sports platform.,Sports
PlanetSpark,PlanetSpark is an after-school Maths and English learning program for pre teen kids between Grades 2nd to 7th.,E-Learning
PlanetSpark,PlanetSpark is an after-school Maths and English learning program for pre teen kids between Grades 2nd to 7th.,EdTech
PlanetSpark,PlanetSpark is an after-school Maths and English learning program for pre teen kids between Grades 2nd to 7th.,Education
WheelsEMI,"WheelsEMI is the brand name of NBFC, WheelsEMI Pvt. Ltd.",—
Forum for Innovation Incubation Research and Entrepreneurship,"FiiRE, a technology business incubator helps the startup process to move from the garage to the lab.",Funding Platform
Forum for Innovation Incubation Research and Entrepreneurship,"FiiRE, a technology business incubator helps the startup process to move from the garage to the lab.",Incubators
Forum for Innovation Incubation Research and Entrepreneurship,"FiiRE, a technology business incubator helps the startup process to move from the garage to the lab.",Non Profit
OYO,OYO is an Indian hospitality startup that operates a network of budget hotels.,Hospitality
OYO,OYO is an Indian hospitality startup that operates a network of budget hotels.,Hotel
OYO,OYO is an Indian hospitality startup that operates a network of budget hotels.,Leisure
OYO,OYO is an Indian hospitality startup that operates a network of budget hotels.,Travel
Quikr,"Quikr is a free classifieds and online marketplace that helps users sell, buy, rent, or discover anything across India.",Classifieds
Quikr,"Quikr is a free classifieds and online marketplace that helps users sell, buy, rent, or discover anything across India.",Internet
Quikr,"Quikr is a free classifieds and online marketplace that helps users sell, buy, rent, or discover anything across India.",Marketplace
Quikr,"Quikr is a free classifieds and online marketplace that helps users sell, buy, rent, or discover anything across India.",Rental Property
Tabono,Tabono is a one stop environment for all your fitness solution.,Sports
LearnApp,"Learnapp.co - Video courses & live classes in investing, trading, banking and finance.",Banking
LearnApp,"Learnapp.co - Video courses & live classes in investing, trading, banking and finance.",E-Learning
LearnApp,"Learnapp.co - Video courses & live classes in investing, trading, banking and finance.",Trading Platform
Shopkirana,Shopkirana connects brands and traditional retailers with the help of technology and supply chain innovation.,E-Commerce
Shopkirana,Shopkirana connects brands and traditional retailers with the help of technology and supply chain innovation.,Mobile
Shopkirana,Shopkirana connects brands and traditional retailers with the help of technology and supply chain innovation.,Retail
Fric Bergen,Fric Bergen is a leader in the specialty food industry.,—
Articbot,Articbot is a conversational AI platform for automated customer support and lead generation,Artificial Intelligence
Articbot,Articbot is a conversational AI platform for automated customer support and lead generation,Information Technology
BuildSupply,India’s most advanced ERP system for the real estate,Enterprise Resource Planning (ERP)
BuildSupply,India’s most advanced ERP system for the real estate,Information Services
BuildSupply,India’s most advanced ERP system for the real estate,Information Technology
BuildSupply,India’s most advanced ERP system for the real estate,Real Estate
Fusion Microfinance,Fusion Microfinance Pvt. Ltd. is an NBFC registered with RBI,Banking
Fusion Microfinance,Fusion Microfinance Pvt. Ltd. is an NBFC registered with RBI,Finance
Fusion Microfinance,Fusion Microfinance Pvt. Ltd. is an NBFC registered with RBI,Financial Services
Any time Doctor,Anytime Doctor is a Software company.,Software
Go Payments,Go Payments was founded with the mission of assisting consumers with performing a whole host of financial services at their doorstep.,Information Services
Go Payments,Go Payments was founded with the mission of assisting consumers with performing a whole host of financial services at their doorstep.,Information Technology
Guiddoo World,We build In-Destination Experiences!,Audio
Guiddoo World,We build In-Destination Experiences!,Mobile
Guiddoo World,We build In-Destination Experiences!,Tourism
Guiddoo World,We build In-Destination Experiences!,Travel
ION Energy,A stealth startup building a layer of infrastructure for highly efficient energy storage systems.,Energy
ION Energy,A stealth startup building a layer of infrastructure for highly efficient energy storage systems.,Energy Storage
ION Energy,A stealth startup building a layer of infrastructure for highly efficient energy storage systems.,Infrastructure
UnoTag,SaaS to verify counterfeit,Artificial Intelligence
CivilCops,Gov-Tech,Government
CivilCops,Gov-Tech,Information Technology
CivilCops,Gov-Tech,Software
Rockmetric,"Smarter analytics to understand how each customer uses your product. Drive growth in conversion, retention and engagement.",Information Technology
Classworks India,"Saas, Web App, Mobile App, School Education",Education
Classworks India,"Saas, Web App, Mobile App, School Education",Information Technology
Classworks India,"Saas, Web App, Mobile App, School Education",Internet
Classworks India,"Saas, Web App, Mobile App, School Education",Mobile
Classworks India,"Saas, Web App, Mobile App, School Education",Software
Snapmint,"Snapmint facilitates simplified, fairly-priced and hassle-free EMI options without a Credit Card.",Consumer Lending
Snapmint,"Snapmint facilitates simplified, fairly-priced and hassle-free EMI options without a Credit Card.",Financial Services
Snapmint,"Snapmint facilitates simplified, fairly-priced and hassle-free EMI options without a Credit Card.",Lending
Snapmint,"Snapmint facilitates simplified, fairly-priced and hassle-free EMI options without a Credit Card.",Personal Finance
artbandhu,Ai platform for Art and Creative Community,Digital Media
artbandhu,Ai platform for Art and Creative Community,Internet
artbandhu,Ai platform for Art and Creative Community,Media and Entertainment
artbandhu,Ai platform for Art and Creative Community,Online Portals
artbandhu,Ai platform for Art and Creative Community,Social Media
Survaider,Stethoscope for customer feedback !,Business Intelligence
Survaider,Stethoscope for customer feedback !,Customer Service
Survaider,Stethoscope for customer feedback !,Market Research
Survaider,Stethoscope for customer feedback !,SaaS
Credy,Credy is a fintech platform that connects borrowers seeking capital with lenders seeking market beating returns.,Credit
Credy,Credy is a fintech platform that connects borrowers seeking capital with lenders seeking market beating returns.,Financial Services
Credy,Credy is a fintech platform that connects borrowers seeking capital with lenders seeking market beating returns.,FinTech
Credy,Credy is a fintech platform that connects borrowers seeking capital with lenders seeking market beating returns.,Lending
iChamp,iChamp is an e education innovation product from RNM E-Services Pvt Ltd.,E-Learning
Qandle,A cloud-based HR management and employee engagement platform.,Software
Avishkaar Box,"Avishkaar Box is just not another box full of material rather it is a well researched, thought through solution",Children
Avishkaar Box,"Avishkaar Box is just not another box full of material rather it is a well researched, thought through solution",Education
Avishkaar Box,"Avishkaar Box is just not another box full of material rather it is a well researched, thought through solution",Parenting
Gegadyne Energy,A Mumbai-based startup Electric Vehicle (EV) & Energy Storage company.,Automotive
Gegadyne Energy,A Mumbai-based startup Electric Vehicle (EV) & Energy Storage company.,Battery
Gegadyne Energy,A Mumbai-based startup Electric Vehicle (EV) & Energy Storage company.,Energy
Gegadyne Energy,A Mumbai-based startup Electric Vehicle (EV) & Energy Storage company.,Energy Storage
HyperXchange,hyperXchange is India's fastest growing O2O marketplace for premium refurb gadgets,E-Commerce
HyperXchange,hyperXchange is India's fastest growing O2O marketplace for premium refurb gadgets,Mobile
HyperXchange,hyperXchange is India's fastest growing O2O marketplace for premium refurb gadgets,Sharing Economy
Deftouch,Deftouch is a mobile game development company that currently focuses on winning the Cricket gaming market with a social multiplayer game.,—
Doodhwala,Doodhwala is an online milk delivery startup that offers over 70 varieties of milk along with a plan based on clients' requirement.,Food Delivery
Doodhwala,Doodhwala is an online milk delivery startup that offers over 70 varieties of milk along with a plan based on clients' requirement.,Organic
Doodhwala,Doodhwala is an online milk delivery startup that offers over 70 varieties of milk along with a plan based on clients' requirement.,Organic Food
DronaHQ,DronaHQ is an enterprise mobile engagement platform.,Mobile
FastFox,FastFox: Market Network for Home Rentals (India),Rental
BuyForexOnline,BuyForexOnline.com is India's first completely online provider for buying Foreign Exchange.,Travel
Colive.in,A technology powered network of Branded Serviced Homes conveniently located near educational institutions & workplaces.,Consumer
Agricxlab Private Limited,Online marketplace where farmers and traders can sell their produce to B2B buyers,B2B
Agricxlab Private Limited,Online marketplace where farmers and traders can sell their produce to B2B buyers,Farming
Agricxlab Private Limited,Online marketplace where farmers and traders can sell their produce to B2B buyers,Marketplace
Corefactors,"Corefactors is a leading campaign management, business communication and analytics company.",—
Fincash.com,A startup in the personal finance space in India .,Wealth Management
Pandorum Technologies,Bengaluru based biotech startup.,Biotechnology
Shirsa Labs,Shirsa Labs is a cognitive skill assessment and training portal that provides children with fun educational games.,Education
Shirsa Labs,Shirsa Labs is a cognitive skill assessment and training portal that provides children with fun educational games.,Gaming
Shirsa Labs,Shirsa Labs is a cognitive skill assessment and training portal that provides children with fun educational games.,Training
PetSutra,Gurugram-based Online petcare platform.,Veterinary
Awaaz De,Awwaz.De develops inclusive mobile solutions that enable organizations to achieve last-mile connectivity for social impact.,Internet
Awaaz De,Awwaz.De develops inclusive mobile solutions that enable organizations to achieve last-mile connectivity for social impact.,Mobile
Awaaz De,Awwaz.De develops inclusive mobile solutions that enable organizations to achieve last-mile connectivity for social impact.,Social Entrepreneurship
Awaaz De,Awwaz.De develops inclusive mobile solutions that enable organizations to achieve last-mile connectivity for social impact.,Telecommunications
Awaaz De,Awwaz.De develops inclusive mobile solutions that enable organizations to achieve last-mile connectivity for social impact.,Wireless
PinkBlue,PinkBlue.in - Super-efficient supply-chain for clinical supplies,Health Care
PinkBlue,PinkBlue.in - Super-efficient supply-chain for clinical supplies,Hospital
PinkBlue,PinkBlue.in - Super-efficient supply-chain for clinical supplies,Supply Chain Management
Eduvanz,"Eduvanz is new, innovative finance company, which is completely revolutionizing the student loan market.",Finance
Eduvanz,"Eduvanz is new, innovative finance company, which is completely revolutionizing the student loan market.",Financial Services
Rupeek,Rupeek is an asset backed online lending platform currently operating in the space of Gold loans.,Financial Services
Rupeek,Rupeek is an asset backed online lending platform currently operating in the space of Gold loans.,Lending
Backpacker Panda Holidays Private Limited,Backpacker Panda is creating an ecosystem for youth accommodation and travel.,Tourism
Backpacker Panda Holidays Private Limited,Backpacker Panda is creating an ecosystem for youth accommodation and travel.,Travel
Shape (School Health and Physical Education),Physical education start up,Education
Placio,Placio is a student housing and a complete broker-free platform.,Hospitality
Placio,Placio is a student housing and a complete broker-free platform.,Real Estate
Aviom India Housing Finance,Delhi based housing finance company.,Finance
GenRobotic,A Robotic Company.,Market Research
HeyHolidays,"HeyHolidays, a global player in online vacation rentals.",Tourism
HeyHolidays,"HeyHolidays, a global player in online vacation rentals.",Travel
Pratilipi,Amazon's Kindle Direct Publishing for Indian Languages,Digital Media
Pratilipi,Amazon's Kindle Direct Publishing for Indian Languages,EBooks
Pratilipi,Amazon's Kindle Direct Publishing for Indian Languages,Publishing
Pratilipi,Amazon's Kindle Direct Publishing for Indian Languages,Reading Apps
SectorQube,SectorQube develops smart kitchen devices that make food automatically.,Consumer Electronics
SectorQube,SectorQube develops smart kitchen devices that make food automatically.,Embedded Systems
SectorQube,SectorQube develops smart kitchen devices that make food automatically.,Hardware
SectorQube,SectorQube develops smart kitchen devices that make food automatically.,Smart Building
SectorQube,SectorQube develops smart kitchen devices that make food automatically.,Software
Food Memories,Iconic Indian Delicacies from the most renowned vendors of India Delivered Globally.,Food and Beverage
Food Memories,Iconic Indian Delicacies from the most renowned vendors of India Delivered Globally.,Food Processing
ZAMROO,Zamroo is a growing mobile marketplace that allows users to buy and sell locally.,Internet
ZAMROO,Zamroo is a growing mobile marketplace that allows users to buy and sell locally.,Marketplace
ZAMROO,Zamroo is a growing mobile marketplace that allows users to buy and sell locally.,Shopping
Silversparro Technologies Pvt. Ltd,Silversparro is a deep learning technology solution provider.,Analytics
Silversparro Technologies Pvt. Ltd,Silversparro is a deep learning technology solution provider.,Computer Vision
Silversparro Technologies Pvt. Ltd,Silversparro is a deep learning technology solution provider.,Enterprise Software
Silversparro Technologies Pvt. Ltd,Silversparro is a deep learning technology solution provider.,Machine Learning
Silversparro Technologies Pvt. Ltd,Silversparro is a deep learning technology solution provider.,Natural Language Processing
Silversparro Technologies Pvt. Ltd,Silversparro is a deep learning technology solution provider.,Speech Recognition
Creator’s Gurukul,A coworking space provider.,Facilities Support Services
Emflux Motors,Emflux Motors is committed to bring clean and sustainable energy into a state of universal acceptance through technological innovation.,Automotive
Emflux Motors,Emflux Motors is committed to bring clean and sustainable energy into a state of universal acceptance through technological innovation.,Electric Vehicle
Emflux Motors,Emflux Motors is committed to bring clean and sustainable energy into a state of universal acceptance through technological innovation.,Energy
Tricog Health Services Pvt Ltd,Predictive Healthcare Analytics Company,Health Care
Tricog Health Services Pvt Ltd,Predictive Healthcare Analytics Company,Health Diagnostics
Tricog Health Services Pvt Ltd,Predictive Healthcare Analytics Company,Predictive Analytics
Scapic,Virtual/Augmented Reality Start Up .,Cloud Computing
Scapic,Virtual/Augmented Reality Start Up .,Computer
Scapic,Virtual/Augmented Reality Start Up .,SaaS
Scapic,Virtual/Augmented Reality Start Up .,Software
6Degree,A fashion enterprise that provides a launchpad to fashion talent and brands using a tech enabled platform,Fashion
6Degree,A fashion enterprise that provides a launchpad to fashion talent and brands using a tech enabled platform,Lifestyle
6Degree,A fashion enterprise that provides a launchpad to fashion talent and brands using a tech enabled platform,Retail
Chrysalis (EZ Vidya),Chrysalis (EZ Vidya) is India’s leading educational research and innovation organization,Education
Ekincare,EKincare empowers you to take charge of your health by enabling you to monitor critical medical info and make it available anywhere.,Medical
Streo,"Live stream music from nightclubs, bars & festivals!",Music Streaming
Groww,Groww offers a new way of investing money.,Finance
Groww,Groww offers a new way of investing money.,Impact Investing
Groww,Groww offers a new way of investing money.,Internet
Cell Propulsion,Cell Propulsion is an electric mobility startup that designs autonomous electric vehicles.,—
Chezuba,Chezuba is a web-based platform enabling skilled professionals to volunteer online with Non-profits worldwide,Internet
Chezuba,Chezuba is a web-based platform enabling skilled professionals to volunteer online with Non-profits worldwide,Social Entrepreneurship
Ontrack Technologies Pvt. Ltd,Ontrack provides affordable independent transport to those dependent on cabs and autos for commute by renting bikes on a monthly basis.,Retail
Wealthtrust,Wealthtrust offers a wealth manager application that enables its users to invest and manage their investments online.,Finance
Wealthtrust,Wealthtrust offers a wealth manager application that enables its users to invest and manage their investments online.,Impact Investing
Wealthtrust,Wealthtrust offers a wealth manager application that enables its users to invest and manage their investments online.,Mobile Apps
Faclon Labs,Faclon is an IoT and data analytics based tech startup building products to make cities and villages smart.,Cloud Computing
Faclon Labs,Faclon is an IoT and data analytics based tech startup building products to make cities and villages smart.,Computer
Faclon Labs,Faclon is an IoT and data analytics based tech startup building products to make cities and villages smart.,Software
Awign Enterprises,Operations and manpower outsourcing startup,Business Development
Awign Enterprises,Operations and manpower outsourcing startup,Market Research
Awign Enterprises,Operations and manpower outsourcing startup,Outsourcing
CollPoll,World-class Enterprise System for Education.,Education
Zyla Health,Zyla is transforming the way healthcare is delivered in India with specific focus on high-risk chronic patients.,Health Care
Zyla Health,Zyla is transforming the way healthcare is delivered in India with specific focus on high-risk chronic patients.,Hospitality
Hubhopper,Get your daily dose of interest as summaries from news and magazine stories .,Internet
Hubhopper,Get your daily dose of interest as summaries from news and magazine stories .,Social News
Hubhopper,Get your daily dose of interest as summaries from news and magazine stories .,Sports
Rubix108 Technologies,Rubix Total App makes it effortless for Institutes to send home important information and updates about the day’s learning experiences.,Information Technology
Workflexi,"Be Smart, Work on Contract,Be Smart, Hire on Contract",Human Resources
Streak,Algorithmic trading platform.,Financial Services
Kuants,Algorithmic trading platform.,Financial Services
NiYO Solutions,NiYO is a fintech company that helps salaried employees access company benefits and other financial services.,Finance
NiYO Solutions,NiYO is a fintech company that helps salaried employees access company benefits and other financial services.,Financial Services
NiYO Solutions,NiYO is a fintech company that helps salaried employees access company benefits and other financial services.,FinTech
Hippo Video,A video recording and sharing software.,Customer Service
Hippo Video,A video recording and sharing software.,Software
Hippo Video,A video recording and sharing software.,Video
Hippo Video,A video recording and sharing software.,Video Streaming
Satvacart,Satvacart is a Gurgaon’s largest online supermarket,E-Commerce
Satvacart,Satvacart is a Gurgaon’s largest online supermarket,Food Processing
Daaki,Sports Nutrition startup,Health Care
Simulanis,A Delhi-based Augmented Reality and Virtual Reality technology development company.,Training
MY CHIRAAG CAB,MY CHIRAAG CAB SERVICES PVT LTD,Travel
WOTU,It operates a business-to-business e-commerce portal for food and beverages.,Food and Beverage
Flathalt,FInd your Customized Home here.,—
True Elements,True elements offers a range of high-quality snacks and supplements that are inspired by natural foods consumed by our ancestors.,Dietary Supplements
True Elements,True elements offers a range of high-quality snacks and supplements that are inspired by natural foods consumed by our ancestors.,Food and Beverage
True Elements,True elements offers a range of high-quality snacks and supplements that are inspired by natural foods consumed by our ancestors.,Health Care
True Elements,True elements offers a range of high-quality snacks and supplements that are inspired by natural foods consumed by our ancestors.,Organic Food
True Elements,True elements offers a range of high-quality snacks and supplements that are inspired by natural foods consumed by our ancestors.,Snack Food
Trendlyne Technologies,Trendlyne Technologies is a stock market analytics platform and marketplace for retail investors.,Financial Services
Planys Technologies,Planys Technologies is India’s first and only manufacturer of compact ROVs providing underwater robotic inspection and survey solutions.,Manufacturing
Planys Technologies,Planys Technologies is India’s first and only manufacturer of compact ROVs providing underwater robotic inspection and survey solutions.,Oil and Gas
Planys Technologies,Planys Technologies is India’s first and only manufacturer of compact ROVs providing underwater robotic inspection and survey solutions.,Robotics
HealthPlix,HealthPlix is a healthtech startup,Fitness
HealthPlix,HealthPlix is a healthtech startup,Health Care
HealthPlix,HealthPlix is a healthtech startup,Wellness
dishq,dishq leverages food science and machine learning (AI) to understand and predict people's tastes.,—
Entropik Technology,The boundaries between Human and Machines are shrinking fast.,Artificial Intelligence
Entropik Technology,The boundaries between Human and Machines are shrinking fast.,Computer
Entropik Technology,The boundaries between Human and Machines are shrinking fast.,Machine Learning
myHQ,myHQ turns your everyday coffee space into a perfect work zone. Get an amazing work environment without paying any rent.,Collaboration
myHQ,myHQ turns your everyday coffee space into a perfect work zone. Get an amazing work environment without paying any rent.,Communities
myHQ,myHQ turns your everyday coffee space into a perfect work zone. Get an amazing work environment without paying any rent.,Coworking
myHQ,myHQ turns your everyday coffee space into a perfect work zone. Get an amazing work environment without paying any rent.,Sharing Economy
Trell,Trell is a location based network which helps you in exploring amazing experiences and annotating places around you.,—
Kidovators (by GyanLab),Building future human capital through 21st Century Skills programs for K-12,Big Data
Kidovators (by GyanLab),Building future human capital through 21st Century Skills programs for K-12,EdTech
Kidovators (by GyanLab),Building future human capital through 21st Century Skills programs for K-12,Machine Learning
Log 9 Materials,Log 9 Materials is a nano-materials manufacturing and RnD startup,Nanotechnology
VTION,VTION is a media technology innovation firm aiming to solve key problems in the media based ecosystem.,Analytics
VTION,VTION is a media technology innovation firm aiming to solve key problems in the media based ecosystem.,Audio
VTION,VTION is a media technology innovation firm aiming to solve key problems in the media based ecosystem.,Digital Media
VTION,VTION is a media technology innovation firm aiming to solve key problems in the media based ecosystem.,Innovation Management
VTION,VTION is a media technology innovation firm aiming to solve key problems in the media based ecosystem.,Internet Radio
VTION,VTION is a media technology innovation firm aiming to solve key problems in the media based ecosystem.,Media and Entertainment
HousingMan.com,"New Apartments, Flats for Sale in Bangalore",—
Steradian Semiconductors,It is a fabless semiconductor company focused on CMOS millimeter wave products for Radar.,—
RupeeCircle,RupeeCircle is a new age finance company.,Financial Services
RupeeCircle,RupeeCircle is a new age finance company.,Lending
RupeeCircle,RupeeCircle is a new age finance company.,Peer to Peer
Wooden Street,Woodenstreet.com ensures to fulfill customer’s unique furniture requirements by crafting one-of-a-kind furniture pieces.,E-Commerce
Wooden Street,Woodenstreet.com ensures to fulfill customer’s unique furniture requirements by crafting one-of-a-kind furniture pieces.,Furniture
Wooden Street,Woodenstreet.com ensures to fulfill customer’s unique furniture requirements by crafting one-of-a-kind furniture pieces.,Home Decor
Wooden Street,Woodenstreet.com ensures to fulfill customer’s unique furniture requirements by crafting one-of-a-kind furniture pieces.,Interior Design
Wooden Street,Woodenstreet.com ensures to fulfill customer’s unique furniture requirements by crafting one-of-a-kind furniture pieces.,Internet
The Ken,The Ken is India’s first subscriptions-only business news site,Digital Media
SaffronStays,SaffronStays connects travellers to India's Incredible hosts.,—
Vebbler,A personal network for close people,File Sharing
Vebbler,A personal network for close people,Personalization
Vebbler,A personal network for close people,Social Media
Foyr,"Foyr.com is India's first online, automated interior designer",Home Decor
Foyr,"Foyr.com is India's first online, automated interior designer",Interior Design
MEngage,MEngage is a mass consumer engagement application for doctors on both android and IOS platforms.,Health Care
MEngage,MEngage is a mass consumer engagement application for doctors on both android and IOS platforms.,Medical Device
MEngage,MEngage is a mass consumer engagement application for doctors on both android and IOS platforms.,Mobile Apps
Inner Being Wellness,"Inner Being Wellness manufactures beauty, wellness, and nutrition products.",—
Kobster,Kobster is a pioneer of B2B eProcurement and an eMarketplace providing Corporates an end-to-end solution for their procure-to-pay cycle.,E-Commerce
Kobster,Kobster is a pioneer of B2B eProcurement and an eMarketplace providing Corporates an end-to-end solution for their procure-to-pay cycle.,Facilities Support Services
Kobster,Kobster is a pioneer of B2B eProcurement and an eMarketplace providing Corporates an end-to-end solution for their procure-to-pay cycle.,Procurement
Kobster,Kobster is a pioneer of B2B eProcurement and an eMarketplace providing Corporates an end-to-end solution for their procure-to-pay cycle.,Supply Chain Management
Wishberry,Wishberry is a rewards-based crowdfunding platform that enables users to raise funds for their creative and innovative ideas.,Crowdfunding
Wishberry,Wishberry is a rewards-based crowdfunding platform that enables users to raise funds for their creative and innovative ideas.,Finance
Wishberry,Wishberry is a rewards-based crowdfunding platform that enables users to raise funds for their creative and innovative ideas.,Financial Services
McXtra,McXtra is a digital insurance broking startup.,Finance
McXtra,McXtra is a digital insurance broking startup.,Financial Services
McXtra,McXtra is a digital insurance broking startup.,Insurance
Magic Crate,"Magic Crate is a theme based stimulating, fun and learning activity box for 4-8 year olds that is mailed to your doorstep every month.",Children
Magic Crate,"Magic Crate is a theme based stimulating, fun and learning activity box for 4-8 year olds that is mailed to your doorstep every month.",Education
Magic Crate,"Magic Crate is a theme based stimulating, fun and learning activity box for 4-8 year olds that is mailed to your doorstep every month.",Online Portals
SmartVizX,It is a Virtual Reality Solutions StartUp,Software
SmartVizX,It is a Virtual Reality Solutions StartUp,Virtual Reality
MySEODoc,"SEO, PPC, Search Engine Marketing, Social Media Optimization, Content Marketing, Brand Reputation Management",—
ENLYFT DIGITAL SOLUTIONS PRIVATE LIMITED,Digital Marketing Agency,—
Scale Labs,Scale Labs is a cross border e-commerce solutions provider that drives global trade for brands.,—
HungerBox,HungerBox is a full stack B2B F&B technology company delivering food solutions for the corporates in India.,B2B
HungerBox,HungerBox is a full stack B2B F&B technology company delivering food solutions for the corporates in India.,Food and Beverage
HungerBox,HungerBox is a full stack B2B F&B technology company delivering food solutions for the corporates in India.,Food Delivery
Biryani By Kilo,BBK delivers both authentic taste of Hyderabadi and Lucknowi Biryani prepared in individual earthen Handis with the freshest ingredients.,Catering
Biryani By Kilo,BBK delivers both authentic taste of Hyderabadi and Lucknowi Biryani prepared in individual earthen Handis with the freshest ingredients.,Food and Beverage
